X_dataobs_,State,Account_Length,Area_Code,Int_l_Plan,VMail_Plan,VMail_Message,Day_Mins,Day_Calls,Eve_Mins,Eve_Calls,Night_Mins,Night_Calls,Intl_Mins,Intl_Calls,CustServ_Calls,Churn_,Assignments
2767,WV,113,510,no,no,0,72.5,88,204,112,117.9,118,6.6,3,1,False,4
2768,CO,181,510,no,yes,40,105.2,61,341.3,79,165.7,97,6.3,3,2,False,6
2769,TX,51,415,no,no,0,180.5,88,134.7,102,170.7,97,10,3,2,False,3
2770,FL,102,408,no,yes,29,214.7,86,314.3,109,280.2,110,14.3,2,0,False,0
2771,AL,107,408,no,no,0,86.8,95,108.1,85,204.3,87,13.2,3,1,False,4
2772,WV,88,510,no,no,0,131.5,99,174.8,128,184.2,83,7.9,2,5,True,4
2773,MI,82,415,no,no,0,135.4,102,237.1,122,118.3,91,17.5,4,0,False,5
2774,NY,204,415,no,no,0,174.3,85,254.1,95,176.4,96,5.9,3,6,False,2
2775,MS,130,510,no,no,0,203.9,63,191.8,93,132.5,125,12.1,4,3,False,5
2776,MO,174,510,no,no,0,235.5,108,142.3,143,316.7,131,12.5,5,0,False,2
2777,AR,129,415,no,no,0,157,113,256.9,97,185.5,126,12.1,2,2,False,6
2778,NY,54,510,yes,no,0,236.3,91,152.8,130,160.3,98,11.2,8,3,False,5
2779,SD,78,408,no,no,0,163.6,88,283.4,93,262.1,108,8.6,9,0,False,6
2780,AK,100,415,no,yes,29,213.6,127,175.9,82,207.2,100,8.9,3,1,False,3
2781,WV,70,510,no,yes,30,143.4,72,170,92,127.9,68,9.4,4,3,False,4
2782,SC,111,510,no,no,0,78.3,119,198.2,94,248.5,94,12.1,4,1,False,1
2783,VA,117,408,no,no,0,97.1,98,228,131,240,111,10.6,3,1,False,1
2784,SD,27,510,no,no,0,226.3,95,274.3,109,242.7,119,8.2,3,2,True,0
2785,MN,91,415,no,no,0,133.8,61,158.8,96,189.6,92,10.5,2,1,False,4
2786,AL,181,415,no,yes,27,190.3,93,249,127,215.7,82,10.6,4,1,False,2
2787,CO,118,415,no,yes,36,294.9,106,165.7,115,189.2,63,9.8,5,3,False,0
2788,ME,112,415,no,no,0,185.4,114,191.4,119,144,78,10,11,2,False,5
2789,GA,93,415,no,no,0,179.5,121,191.9,131,165.5,125,12,4,0,False,5
2790,AZ,102,408,no,no,0,158,94,207.9,100,190.4,120,10.1,10,0,False,4
2791,MA,93,415,no,no,0,173,131,190.4,108,290,66,10.4,2,0,False,1
2792,AZ,107,415,no,yes,32,134.2,101,211.9,145,167.6,138,8.2,5,1,False,4
2793,IN,100,415,no,yes,32,125.2,123,230.9,101,192,106,12.6,9,3,False,6
2794,DE,115,415,no,no,0,195.9,111,227,108,313.2,113,13.2,1,2,False,1
2795,WI,63,510,no,yes,13,214.2,61,181.2,88,174,68,10.3,2,0,False,5
2796,ME,57,415,no,no,0,221.1,101,236.7,65,252.3,137,9.5,1,0,False,0
2797,DC,119,408,no,yes,26,132,100,173.3,121,203.5,108,11.6,5,1,False,4
2798,GA,73,408,no,no,0,157.6,92,198.3,87,364.9,106,9.1,4,1,False,1
2799,HI,98,408,no,yes,30,110.3,71,182.4,108,183.8,88,11,8,2,False,4
2800,VA,139,415,yes,no,0,161.5,121,192.9,137,168.3,96,11.2,13,0,False,2
2801,NY,31,408,no,yes,28,171.8,116,240.7,125,245.5,80,10.6,7,1,False,1
2802,PA,129,510,no,yes,32,211,99,155.1,89,234.8,96,11.4,5,1,False,3
2803,AR,115,415,no,no,0,139.3,89,192.3,95,151,75,9.3,3,7,True,4
2804,HI,108,415,no,no,0,291.6,99,221.1,93,229.2,110,14,9,2,True,0
2805,DE,139,408,no,no,0,139,110,132.9,93,272,120,12.1,1,0,False,1
2806,WV,102,408,no,no,0,234.8,125,199.2,99,163.2,88,10,1,4,False,5
2807,OK,149,408,no,no,0,187.6,83,201.4,81,264.2,79,8.8,1,1,False,2
2808,OR,113,415,no,no,0,159.8,143,210.1,93,175.1,86,13.1,7,2,False,4
2809,ND,131,408,no,yes,33,177.1,100,194,85,253.4,124,5.2,5,1,False,1
2810,MO,83,408,no,no,0,117.9,101,160.4,92,235.3,150,11.4,10,0,False,1
2811,AR,96,415,no,yes,21,247.6,95,256.3,150,158.6,72,10.8,6,2,False,5
2812,GA,98,408,no,no,0,169.9,77,138.3,155,142.6,105,8.5,7,1,False,5
2813,TN,3,415,no,no,0,185,120,203.7,129,170.5,89,14.1,3,3,False,5
2814,MA,77,408,no,yes,17,204.9,84,201,102,219.7,97,11.3,5,0,False,0
2815,ND,75,408,no,yes,24,225.5,119,182,108,270.9,106,9.4,2,3,False,0
2816,IA,40,510,no,no,0,169.7,115,141.4,123,253,115,10.5,3,4,True,3
2817,NJ,108,415,no,no,0,239.3,102,223.4,127,251.4,104,10.6,6,0,False,0
2818,MT,100,415,no,no,0,113.3,96,197.9,89,284.5,93,11.7,2,4,True,1
2819,AL,16,415,no,no,0,161.9,100,230.1,138,148.8,78,10.2,11,3,False,5
2820,NY,115,510,no,yes,16,133.3,110,185.7,111,161.5,113,5.6,4,2,False,4
2821,PA,108,510,no,yes,25,170.7,88,109.9,113,165.7,99,8.7,1,3,False,3
2822,VT,107,510,no,no,0,189.7,76,156.1,65,244,91,8.3,3,5,False,3
2823,NC,161,415,no,no,0,322.3,100,230.4,135,241.5,104,7.8,5,2,True,0
2824,CT,147,415,no,no,0,124.4,74,320.9,78,157.2,126,10.4,4,2,False,6
2825,MO,107,415,no,no,0,146.9,94,114.3,111,114.5,97,11.4,5,3,False,4
2826,WV,120,510,no,no,0,192.6,123,206.4,105,283.2,93,10.8,3,1,False,1
2827,NJ,107,408,no,yes,36,96.3,83,179.6,91,166.3,121,10.3,2,1,False,4
2828,LA,91,408,no,no,0,147.2,121,175.2,87,136.3,80,13.3,3,2,False,4
2829,AL,13,415,no,no,0,143.1,139,239.6,88,221.7,123,7.1,5,2,False,1
2830,IN,104,408,no,no,0,280.4,127,179.4,79,150.6,77,15.2,6,5,False,5
2831,MA,93,415,no,yes,31,237.2,85,213.1,100,192.7,87,10.7,4,1,False,0
2832,DE,95,510,no,no,0,184.2,95,181.6,101,143.4,113,12.8,4,2,False,5
2833,SC,104,415,no,no,0,109.1,141,187.1,140,216.6,100,10,4,3,False,4
2834,MS,143,510,no,no,0,155.4,112,290.9,92,228.4,91,13.9,5,1,False,6
2835,NM,62,415,no,no,0,245.3,91,122.9,130,228.4,102,8.5,4,4,False,3
2836,SC,41,510,no,no,0,207.2,138,214.1,83,193,105,11.9,4,1,False,5
2837,MT,34,415,no,yes,14,151.5,100,248.7,126,199.8,120,10.7,5,2,False,6
2838,ME,56,408,no,no,0,221.9,112,278.2,122,288.1,85,7.1,5,0,True,0
2839,NM,183,415,no,no,0,190,100,246.6,78,304.2,107,9.5,4,1,False,1
2840,AZ,94,415,no,no,0,220.8,111,156.2,67,187.9,89,10.5,4,2,False,3
2841,CT,73,415,no,yes,47,173.7,117,204,114,174.6,94,6.3,3,2,False,5
2842,IL,123,408,no,no,0,114.8,94,150,104,268.6,119,9.6,4,2,False,1
2843,IN,64,408,no,no,0,113.8,97,192.3,97,214.9,89,10.4,1,3,False,4
2844,AR,127,415,yes,no,0,143.2,60,179.5,159,171.8,122,6.2,4,4,True,4
2845,RI,33,415,no,no,0,184.4,111,203.8,110,237.4,100,9.3,5,3,False,1
2846,ND,27,415,no,no,0,227.4,67,248,115,61.4,109,7.8,6,1,False,5
2847,NH,123,408,no,no,0,224,99,210.7,80,231.9,75,2.1,5,0,False,0
2848,NV,148,510,no,no,0,216.2,95,185.7,105,300,143,10,5,2,False,1
2849,UT,81,415,no,no,0,129.9,121,230.1,105,140.5,123,13.3,3,0,False,4
2850,NC,122,510,no,yes,30,230.1,108,287.6,76,177.1,85,6.9,3,2,False,6
2851,MI,52,415,no,no,0,204.4,97,273.2,128,179.6,118,11,5,1,False,6
2852,WI,91,408,no,yes,44,216.6,101,173.1,98,242.1,95,9.1,3,1,False,3
2853,AR,54,415,no,no,0,247.5,85,225.4,93,244.3,132,10.2,2,2,True,0
2854,NH,152,510,no,no,0,228.1,93,136.4,106,197.3,107,9,2,1,False,2
2855,TX,201,415,no,no,0,225.9,110,299.1,86,251.3,81,11.2,4,1,True,0
2856,CT,67,415,no,no,0,115.5,70,252.2,143,208.9,91,7.5,6,0,False,6
2857,NH,100,408,no,no,0,218.8,125,148.3,102,277.8,97,9.7,6,1,False,3
2858,WY,41,510,no,no,0,223.8,67,244.8,74,223.8,156,12.3,5,3,False,0
2859,SC,36,408,no,yes,43,29.9,123,129.1,117,325.9,105,8.6,6,2,False,1
2860,MD,51,510,no,yes,28,276.7,121,203.7,99,246.2,88,8.3,3,0,False,0
2861,NY,122,415,no,no,0,141.4,128,146.4,70,123,75,8.1,4,0,False,4
2862,NM,84,408,no,yes,41,153.9,102,140.7,117,217.7,101,12.8,5,1,False,3
2863,LA,91,415,no,no,0,190.5,128,205.5,103,130.7,63,13.8,5,0,False,5
2864,UT,110,408,no,no,0,192.6,102,178.9,118,214.6,74,9.4,4,1,False,2
2865,AL,91,408,yes,no,0,151.8,115,103.6,116,156.3,86,12.2,4,1,False,3
2866,DE,121,408,no,no,0,215.6,74,192.9,98,144,103,10.1,4,5,False,5
2867,WV,109,415,no,no,0,180,100,229,103,139.4,105,7.8,8,3,False,5
2868,KY,95,510,no,no,0,157.3,116,197.5,77,128.2,111,8.4,4,2,False,5
2869,NC,72,415,no,no,0,196.5,88,158.6,129,269.3,118,6.8,3,0,False,1
2870,WV,73,415,no,no,0,240.3,130,162.5,83,231.9,136,11.9,3,0,False,3
2871,AZ,108,415,no,no,0,193.3,126,154.7,85,174.8,98,9.4,6,3,False,3
2872,WV,58,408,no,yes,39,211.9,40,274.4,76,210.5,139,5.4,4,1,False,6
2873,ND,148,415,yes,no,0,218.7,111,155.6,133,277.4,62,8.2,5,1,False,2
2874,ID,103,415,no,no,0,174.7,151,148,56,168.2,109,15.8,3,6,True,3
2875,CT,87,415,no,no,0,240,83,134.1,106,189.1,84,9.3,2,0,True,3
2876,OK,35,510,no,yes,37,181.2,76,177.6,98,228,136,5,3,2,False,1
2877,IA,88,415,no,no,0,113.7,67,165.1,127,141.5,142,10.8,3,1,False,4
2878,NE,67,415,no,yes,41,174.7,86,160.6,93,155.3,108,13.4,1,0,False,5
2879,ID,77,510,no,yes,29,211.1,89,223.5,97,148.4,106,9.7,9,2,False,5
2880,SD,30,415,no,no,0,247.4,107,175.9,76,287.4,90,11.3,2,0,False,0
2881,DE,53,415,no,yes,32,131.2,63,227.4,125,178.9,105,12.8,2,2,False,4
2882,WA,152,510,no,no,0,161.4,84,163.6,88,153.2,121,11.8,5,1,False,2
2883,CT,100,510,yes,no,0,107.2,98,86.8,122,156.2,117,9.7,4,1,False,4
2884,MN,59,408,no,yes,32,211.9,120,202.9,136,213.5,95,8.8,5,1,False,0
2885,WA,143,510,no,no,0,160.4,120,285.9,104,182.5,85,6.9,4,3,False,6
2886,PA,142,510,no,yes,40,230.7,101,256.8,88,263.9,92,6.4,3,1,False,0
2887,ID,105,408,no,no,0,232.6,96,253.4,117,154,101,10.5,9,1,False,5
2888,MS,111,408,no,no,0,294.7,90,294.6,72,260.1,121,10.8,3,1,True,0
2889,DC,93,408,no,yes,22,306.2,123,189.7,83,240.3,107,11.7,2,0,False,0
2890,KY,79,415,no,no,0,236.8,135,186.4,87,126.9,112,10.4,5,2,False,5
2891,OH,68,415,yes,yes,24,125.7,92,275.9,98,214.5,108,14.2,6,3,True,6
2892,TN,93,510,yes,no,0,168.4,114,276,127,196.2,48,11.4,3,1,False,6
2893,WV,144,510,no,yes,38,105,86,121.8,123,221.5,122,3.7,4,0,False,4
2894,WI,93,415,no,no,0,152.1,141,215.5,107,262.4,111,12,7,1,False,1
2895,OK,149,510,yes,no,0,180.9,79,194.9,83,197.8,109,8.8,9,3,False,2
2896,WV,23,510,no,yes,31,156.6,84,161.5,96,294.6,107,9.4,6,1,False,1
2897,SD,221,510,no,yes,24,180.5,85,224.1,92,205.7,103,2.4,3,0,False,2
2898,KS,164,510,no,yes,30,238.8,100,230,121,206.3,66,13.2,8,1,False,2
2899,NC,104,415,no,yes,18,182.1,66,213.6,65,193,108,13.4,9,2,False,2
2900,NY,150,415,no,yes,35,139.6,72,332.8,170,213.8,105,8.8,2,2,False,6
2901,WI,184,408,no,yes,12,200.3,76,253.6,105,149.3,93,10.2,5,0,False,2
2902,SC,88,408,no,no,0,153.5,94,251.7,118,182.2,99,8.5,6,1,False,6
2903,UT,61,415,yes,yes,29,128.2,119,171.7,83,250.9,114,11.7,6,3,False,1
2904,NC,110,408,no,no,0,159.5,145,202.3,101,256,96,16.7,2,2,False,1
2905,IN,115,415,no,no,0,226.4,101,276.8,60,213.4,82,12.3,4,3,True,0
2906,AR,33,408,no,no,0,251.9,81,194.6,96,211.2,87,8.4,3,2,False,0
2907,ME,100,510,no,no,0,264.5,117,194,111,262.7,111,7.5,4,2,True,0
2908,NY,209,415,no,no,0,153.7,105,188.6,87,200.8,95,10.7,2,0,False,2
2909,OR,27,510,no,no,0,232.1,81,210.8,101,165.4,87,15,6,5,False,5
2910,IL,117,415,no,no,0,201.9,86,212.3,96,176.9,98,7.8,10,1,False,5
2911,MA,87,408,no,no,0,186.9,79,182.6,105,143.1,90,4.2,14,1,False,5
2912,CT,129,510,no,yes,27,196.6,89,180.6,95,245,83,6.6,5,1,False,2
2913,WI,142,510,no,no,0,232.1,102,168.2,110,197.3,120,9.9,3,1,False,2
2914,OK,112,415,no,no,0,166,79,74.6,100,247.9,74,6.3,7,0,False,3
2915,DE,75,510,no,yes,28,200.6,96,164.1,111,169.6,153,2.5,5,1,False,3
2916,AZ,97,408,no,yes,25,141,101,212,85,175.2,138,4.9,2,3,False,4
2917,AK,121,408,no,yes,34,245,95,216.9,66,112.4,125,7.5,8,0,False,5
2918,MI,142,415,yes,no,0,140.8,140,228.6,119,152.9,88,10.9,7,1,False,6
2919,SD,87,415,no,yes,33,125,99,235.3,81,215.3,95,10.2,7,2,False,6
2920,SD,34,408,no,no,0,180.6,65,280.4,99,292.4,105,5,3,1,False,1
2921,AK,177,415,yes,no,0,248.7,118,172.3,73,191.9,87,11.3,2,1,True,2
2922,MA,58,415,no,yes,30,178.1,111,236.7,109,264,118,8.4,2,0,False,1
2923,AR,113,415,yes,no,0,122.2,112,131.7,94,169.5,106,10.3,9,5,True,4
2924,KS,101,415,no,no,0,231.3,87,224.7,88,214.6,69,7.2,7,1,False,0
2925,NC,77,408,yes,yes,44,103.2,117,236.3,86,203.5,101,11.9,2,0,True,6
2926,OK,146,510,no,no,0,138.4,104,158.9,122,47.4,73,3.9,9,4,True,5
2927,NJ,93,415,no,no,0,146.3,85,216.6,95,233,82,11.5,3,0,False,1
2928,OH,160,415,no,no,0,206.3,66,241.1,109,227.8,102,11.7,6,0,False,2
2929,NM,55,415,no,no,0,132,103,279.6,114,180,74,13.5,4,0,False,6
2930,OH,88,408,no,no,0,274.6,105,161.1,121,194.4,123,9.2,4,2,False,3
2931,MI,63,510,no,no,0,185.3,87,225.3,87,194.3,93,11.7,3,0,False,6
2932,KS,127,415,no,yes,24,154.8,69,177.2,105,207.6,102,9,4,1,False,2
2933,RI,138,510,yes,no,0,286.2,61,187.2,60,146.2,114,11,4,2,True,5
2934,AR,115,408,no,no,0,268,115,153.6,106,232.3,65,17,1,3,False,3
2935,NY,171,415,no,no,0,137.5,110,198.1,109,292.7,131,13.3,5,2,False,1
2936,WY,148,408,no,no,0,243,115,191.8,91,117.8,93,13.4,5,2,False,5
2937,NC,127,510,no,no,0,134.9,79,221.5,114,113.8,118,15,2,1,False,4
2938,OR,61,415,no,no,0,234.2,76,216.7,108,130.6,122,13.9,2,1,False,5
2939,VT,131,415,no,no,0,175.1,73,171.9,116,131.1,94,7.3,6,1,False,5
2940,DC,130,510,no,no,0,132.4,81,200.3,110,202.5,103,6,1,2,False,4
2941,RI,89,415,no,yes,24,97.8,98,207.2,67,214.5,126,5.9,2,0,False,4
2942,ID,82,415,no,no,0,266.9,83,229.7,74,251.7,99,11,6,3,True,0
2943,OK,138,510,no,yes,33,155.2,139,268.3,79,186.4,71,9.7,4,3,False,6
2944,MN,115,415,no,no,0,200.2,92,244.9,107,190.9,96,8.8,3,1,False,6
2945,NH,60,415,no,no,0,180.3,67,208,68,181.2,101,12.8,6,2,False,5
2946,WI,62,415,no,no,0,86.3,84,238.7,99,238.4,79,12.5,1,2,False,1
2947,MD,133,510,no,no,0,295,141,223.6,101,229.4,109,12.9,4,2,True,0
2948,IN,131,408,no,no,0,240.9,108,167.4,91,322.2,109,14.7,8,3,False,0
2949,IN,65,408,no,no,0,207.7,109,217.5,117,125.6,111,8,5,1,False,5
2950,OR,142,510,no,yes,22,224.4,114,146,106,241.4,98,8.8,2,1,False,3
2951,OK,134,415,no,no,0,164.9,115,126.5,96,238.5,125,10,9,2,False,3
2952,WI,87,415,no,no,0,238,97,164.5,97,282.5,132,10.6,6,2,False,0
2953,NJ,139,415,no,yes,43,231,85,222.3,82,148,105,8.3,5,2,False,5
2954,AR,76,408,no,no,0,107.3,140,238.2,133,271.8,116,10,3,4,True,1
2955,UT,100,408,no,no,0,185,122,182.5,92,274.9,92,5.1,8,1,False,1
2956,AK,99,510,no,no,0,238.4,96,246.5,130,198.4,117,12.4,4,3,False,0
2957,AZ,48,415,no,yes,27,141.1,109,224.7,94,174.3,122,13.2,2,1,False,6
2958,KS,57,415,no,no,0,158.1,117,115.2,149,182.4,92,11.8,7,0,False,3
2959,OH,106,415,no,yes,30,220.1,105,222.2,109,158.4,96,13.1,8,0,False,5
2960,KS,170,415,no,yes,42,199.5,119,135,90,184.6,49,10.9,3,4,True,2
2961,SC,78,415,no,no,0,109.5,105,286.1,90,247.6,113,4.9,9,1,False,6
2962,TN,39,408,no,no,0,187.2,110,114.7,116,104.7,83,13.2,5,1,False,5
2963,CA,127,510,no,no,0,107.9,128,187,77,218.5,95,0,0,0,False,4
2964,MI,119,510,yes,yes,22,172.1,119,223.6,133,150,94,13.9,20,1,True,5
2965,IN,114,408,no,no,0,203.8,85,87.8,110,166.2,122,11.7,4,1,False,3
2966,RI,95,408,no,no,0,160,133,215.3,98,188.9,87,9.1,4,0,False,6
2967,MO,116,408,no,no,0,51.1,106,208.6,137,198,92,12.3,3,1,False,4
2968,TN,110,415,no,no,0,227.7,88,170,96,128.7,57,11.7,5,1,False,5
2969,CT,74,510,no,no,0,203.8,77,205.1,111,154.9,109,9,2,1,False,5
2970,ME,148,408,no,yes,33,241.7,84,165.8,84,160.6,80,11.3,3,1,False,2
2971,MD,83,510,no,no,0,78.1,70,239.3,115,144.4,112,12.3,4,1,False,4
2972,NC,73,408,no,no,0,187.8,95,149.2,143,201.4,113,11,4,2,False,3
2973,SC,111,415,no,yes,21,127.1,94,228.3,116,166.7,108,7.1,3,1,False,4
2974,CA,84,415,no,no,0,280,113,202.2,90,156.8,103,10.4,4,0,True,5
2975,LA,75,510,yes,no,0,153.2,78,210.8,99,153.5,100,7.8,3,1,False,5
2976,WI,114,415,no,yes,26,137.1,88,155.7,125,247.6,94,11.5,7,2,False,1
2977,IL,71,510,yes,no,0,186.1,114,198.6,140,206.5,80,13.8,5,4,True,1
2978,AL,106,408,no,yes,29,83.6,131,203.9,131,229.5,73,8.1,3,1,False,4
2979,OK,172,408,no,no,0,203.9,109,234,123,160.7,65,17.8,4,4,False,2
2980,IA,45,415,no,no,0,211.3,87,165.7,97,265.9,72,13.3,6,1,False,3
2981,VT,100,408,yes,no,0,219.4,112,225.7,102,255.3,95,12,4,4,False,0
2982,NY,94,415,no,no,0,190.4,91,92,107,224.8,108,13.6,17,2,False,3
2983,LA,128,415,no,no,0,147.7,94,283.3,83,188.3,124,6.9,5,2,False,6
2984,ID,127,408,no,no,0,102.8,128,143.7,95,191.4,97,10,5,1,False,4
2985,MO,89,415,no,no,0,178.7,81,233.7,74,131.9,120,9.1,4,1,False,5
2986,ME,149,415,no,yes,18,148.5,106,114.5,106,178.3,98,6.5,4,0,False,2
2987,MS,103,510,no,yes,29,164.1,111,219.1,96,220.3,108,12.3,9,0,False,1
2988,SD,163,415,yes,no,0,197.2,90,188.5,113,211.1,94,7.8,8,1,False,2
2989,OK,52,415,no,no,0,124.9,131,300.5,118,192.5,106,11.6,4,2,False,6
2990,VT,60,415,no,no,0,193.9,118,85,110,210.1,134,13.2,8,3,False,3
2991,MD,62,408,no,no,0,321.1,105,265.5,122,180.5,72,11.5,2,4,True,0
2992,IN,117,415,no,no,0,118.4,126,249.3,97,227,56,13.6,3,5,True,6
2993,WV,159,415,no,no,0,169.8,114,197.7,105,193.7,82,11.6,4,1,False,2
2994,OH,78,408,no,no,0,193.4,99,116.9,88,243.3,109,9.3,4,2,False,3
2995,OH,96,415,no,no,0,106.6,128,284.8,87,178.9,92,14.9,7,1,False,6
2996,SC,79,415,no,no,0,134.7,98,189.7,68,221.4,128,11.8,5,2,False,1
2997,WV,68,415,no,no,0,231.1,57,153.4,55,191.3,123,9.6,4,3,False,3
2998,RI,28,510,no,no,0,180.8,109,288.8,58,191.9,91,14.1,6,2,False,6
2999,CT,184,510,yes,no,0,213.8,105,159.6,84,139.2,137,5,10,2,False,2
3000,TN,74,415,no,yes,25,234.4,113,265.9,82,241.4,77,13.7,4,0,False,0
3001,HI,101,510,no,no,0,70.9,123,211.9,73,236,73,10.6,3,3,False,4
3002,MT,137,510,no,no,0,223.6,86,244.8,139,94.2,81,9.5,7,0,False,5
3003,OH,103,408,no,yes,29,294.7,95,237.3,105,300.3,127,13.7,6,1,False,0
3004,NM,99,415,no,no,0,216.8,123,126.4,88,220.6,82,15.7,2,1,False,3
3005,SC,108,415,no,no,0,197.4,78,124,101,204.5,107,7.7,4,2,False,3
3006,IA,117,415,no,no,0,226.5,85,141.6,68,223,90,6.9,5,1,False,3
3007,ND,63,415,no,yes,32,218.9,124,214.3,125,260.3,120,12.9,3,1,False,0
3008,LA,94,408,no,no,0,157.5,97,224.5,112,310.8,106,11.1,6,0,False,1
3009,MO,138,510,no,no,0,89.1,117,126.8,46,190.5,71,9.9,4,2,False,4
3010,TX,128,415,no,yes,43,177.8,100,147.3,89,194.2,92,11.9,1,0,False,2
3011,AR,113,510,no,yes,39,209.8,77,164.1,90,159.7,100,9,4,1,False,5
3012,TX,140,415,no,no,0,93.2,109,197.6,116,219.8,94,10.5,2,1,False,4
3013,ME,102,415,no,no,0,228.1,86,156,97,227.9,124,10.6,9,1,False,3
3014,ND,108,415,no,no,0,112.6,86,114.9,101,177.8,119,7.2,6,3,False,4
3015,DE,60,408,no,no,0,207.3,77,207.9,105,108.2,89,12.9,5,1,False,5
3016,MN,96,408,no,no,0,208.1,93,189.2,107,279.6,90,7.4,2,1,False,1
3017,KS,178,415,no,yes,22,112.8,66,232.6,100,194.8,119,14.3,3,1,False,2
3018,MN,75,415,no,no,0,225.3,124,228,81,254.3,106,11.7,3,1,False,0
3019,NC,106,415,no,yes,25,169.4,105,240.5,108,159.4,114,13.9,5,4,False,6
3020,HI,158,510,no,no,0,193.3,121,208.1,97,228.1,99,7.1,9,1,False,2
3021,NV,111,415,no,yes,35,161.2,142,159.1,104,167.9,98,14.7,5,1,False,4
3022,CO,102,510,no,no,0,95.6,88,167.6,106,177.3,95,9.8,2,3,False,4
3023,TN,92,510,no,yes,25,79.8,99,313.6,120,135.5,104,9.3,8,2,False,6
3024,DE,42,415,no,yes,31,170.8,101,233.4,104,174.2,121,11,3,2,False,6
3025,OH,69,415,no,no,0,229.2,111,165.3,104,235.1,80,5.2,5,1,False,3
3026,OR,117,415,no,yes,38,259.3,94,245.6,71,269.3,125,9.2,1,3,False,0
3027,NE,76,415,no,yes,41,212.6,110,172.7,97,186.3,78,10.1,5,0,False,3
3028,ID,72,415,yes,no,0,101,110,240,70,333.5,105,11.1,6,0,False,1
3029,WY,115,415,yes,yes,6,140.1,125,157.9,100,249.4,96,10.1,3,1,False,1
3030,MD,68,408,no,no,0,150.4,106,199,131,109.7,103,12.3,3,3,False,5
3031,WY,60,510,yes,yes,37,189.9,125,110.4,107,210.7,115,9.1,5,3,False,3
3032,AZ,97,415,no,no,0,100.8,74,233.8,88,208.7,79,12.6,3,2,False,4
3033,IA,92,415,no,no,0,138.1,131,175.7,128,192.7,119,10,3,3,False,4
3034,VT,178,510,no,no,0,179.7,112,276.6,91,169.7,101,10.1,7,3,False,6
3035,KS,90,415,no,yes,30,191.3,104,257.1,109,177.7,89,11,1,1,False,6
3036,MS,72,510,no,no,0,168.3,76,212.4,126,200.2,132,12,3,2,False,1
3037,CA,73,415,no,no,0,137.6,113,179.7,75,172.8,71,10.7,2,1,True,4
3038,OH,54,415,no,no,0,255.4,122,22.3,87,152.6,72,11.1,6,0,False,3
3039,NE,161,415,no,no,0,166.2,125,279.4,78,181,85,13.4,6,1,False,6
3040,CA,125,510,yes,no,0,158.7,112,155.7,126,246,110,8.3,1,2,True,1
3041,OR,194,415,no,no,0,258.3,76,306,88,241.8,106,13.6,4,1,True,0
3042,MT,69,510,no,yes,40,77,106,161.7,94,188.6,82,12.5,6,1,False,4
3043,WI,141,415,no,yes,33,168.4,127,185.1,106,220,78,11,4,2,False,2
3044,SD,98,415,no,no,0,307.2,65,138.6,97,381.6,99,10.2,4,2,True,0
3045,OH,110,510,no,no,0,175.6,91,236.5,127,194.9,114,9.5,8,0,False,6
3046,ME,70,415,no,no,0,169.1,48,219.8,62,193.5,105,10.7,8,3,False,6
3047,NM,72,415,no,no,0,190.7,111,241.6,103,278.1,95,4.4,3,1,False,1
3048,WV,66,415,no,no,0,239.6,120,230.3,110,153,82,8.6,3,1,False,5
3049,MN,79,510,no,no,0,121.3,112,282.8,107,123.1,83,7.4,4,1,False,6
3050,MI,61,408,no,no,0,208.4,102,326.1,96,201.9,73,10.1,8,1,True,6
3051,CO,97,510,yes,no,0,230.6,131,261.3,136,157.1,96,6.8,4,0,False,5
3052,HI,63,415,no,no,0,112.5,95,211.2,67,227.5,96,11.1,8,0,False,1
3053,VT,77,408,no,yes,36,172.2,88,161.6,112,259.7,115,11.8,4,2,False,1
3054,TX,73,408,no,no,0,195.3,97,96.8,89,243.1,84,16.2,13,1,False,3
3055,VT,105,510,no,no,0,167.7,93,234.1,103,169.7,121,6.9,5,3,False,6
3056,OR,159,408,no,no,0,180.1,103,193.4,148,251.2,109,13.4,5,0,False,2
3057,NM,83,510,no,no,0,129.6,81,189.7,117,219,118,9.8,4,2,False,1
3058,SD,93,510,no,no,0,215.5,108,230.9,70,144.1,134,13.2,4,0,False,5
3059,MD,106,408,no,yes,22,218.6,83,244.4,70,132.4,99,9.1,6,1,False,5
3060,UT,98,415,no,no,0,211.9,65,224.6,95,233,81,9.9,3,2,False,0
3061,NJ,163,415,no,no,0,82,95,125.2,103,171.3,107,8,4,1,False,4
3062,MA,169,408,no,yes,22,149.1,103,207.2,91,265.4,92,11.4,7,2,False,2
3063,NV,111,415,no,no,0,304.6,56,157.6,101,188.2,116,12.4,1,1,True,0
3064,TN,163,510,no,no,0,277.7,118,115.3,91,170.3,90,10.4,8,0,False,3
3065,ME,57,510,no,no,0,155.2,99,214.1,98,241,64,7.5,7,1,False,1
3066,AL,117,415,no,no,0,198.5,75,179.8,92,234.1,119,10.6,6,0,False,2
3067,LA,85,408,no,no,0,209.1,57,110.7,111,113.3,113,12.8,4,1,False,5
3068,AL,132,415,no,no,0,200,104,149.6,101,137.1,110,18.9,2,1,False,5
3069,FL,190,415,no,no,0,196.1,95,228.3,88,243.6,95,7.6,3,3,False,2
3070,FL,39,510,no,no,0,121.6,99,267.6,99,99.7,88,7.1,2,1,False,6
