State,Account_Length,Area_Code,Int_l_Plan,VMail_Plan,VMail_Message,Day_Mins,Day_Calls,Eve_Mins,Eve_Calls,Night_Mins,Night_Calls,Intl_Mins,Intl_Calls,CustServ_Calls,Churn_,Scored Labels,Scored Probabilities
MI,45,510,no,yes,26,91.7,104,150.6,119,63.3,103,7.7,5,1,False,False,0.000266055285464972
LA,143,415,no,no,0,178.2,109,254.6,93,241.3,139,8.5,7,0,False,False,0.0230135228484869
HI,98,408,no,yes,30,110.3,71,182.4,108,183.8,88,11,8,2,False,False,0.000165363468113355
VA,104,415,no,yes,23,280.2,136,220.5,92,136.9,102,13.3,3,4,False,False,0.00017036717326846
DE,115,415,no,no,0,195.9,111,227,108,313.2,113,13.2,1,2,False,False,0.0005508215399459
IN,101,415,no,yes,42,209.2,82,159.7,74,181.6,100,9.5,3,0,False,False,0.00343959871679544
AL,111,415,no,no,0,187.8,107,246,70,175.9,88,10.5,7,0,False,False,0.000831611396279186
MD,120,415,no,yes,40,128.1,99,247.7,78,199.7,121,15.6,3,0,False,False,0.00304374401457608
NV,177,415,no,yes,27,230.2,106,196.1,78,215.4,108,10.4,2,1,False,False,0.000959433033131063
IL,142,415,no,yes,38,163.3,104,136,114,249.1,127,4.3,6,0,False,False,0.000308733462588862
ME,88,415,no,no,0,192,91,127.6,127,155.6,125,7.5,5,1,False,False,0.000185612865607254
AZ,89,510,no,yes,24,197.8,84,223.2,117,201.7,132,5.7,4,1,False,False,0.00027398782549426
MS,120,415,no,no,0,131.7,99,163.1,109,201.1,116,10.7,3,1,False,False,0.00893649272620678
NY,167,415,no,no,0,166.4,85,243.2,135,229.2,95,9.9,5,1,False,False,0.000558638304937631
NH,74,510,no,no,0,154.3,71,262.3,105,235.3,99,13.9,4,0,False,False,0.00053434883011505
FL,127,415,no,no,0,266.6,106,264.8,168,207.2,119,5.9,2,1,True,True,0.999987185001373
AL,131,415,no,yes,25,192.7,85,225.9,105,254.2,59,10.9,6,2,False,False,0.000184708362212405
OR,92,415,no,no,0,114.6,94,209,78,209.7,97,8.3,5,2,False,False,0.00029822502983734
KY,122,415,no,no,0,168.3,96,87.6,91,247.2,87,8.4,6,1,False,False,0.000474132306408137
NM,112,415,no,no,0,81.6,94,268.1,112,140.8,75,8.6,18,1,False,False,0.00140001426916569
ND,63,415,no,yes,32,218.9,124,214.3,125,260.3,120,12.9,3,1,False,False,0.000341269857017323
NY,15,510,yes,no,0,141.4,80,123.9,76,323.5,88,8.1,3,2,False,False,2.75565962510882E-05
MI,61,415,no,no,0,188.9,105,153.6,116,213.3,106,10.2,2,2,False,False,0.000185348879313096
IL,183,510,no,no,0,108.3,87,183.6,116,176.6,109,13.5,2,0,False,False,0.00363649986684322
MT,113,415,no,no,0,215.9,93,240.1,85,156.7,123,4.9,5,3,False,False,0.000881062529515475
AR,49,408,yes,yes,32,176.9,118,227,121,204.4,115,15.1,3,3,True,True,0.999773442745209
OR,69,415,no,no,0,243.3,101,109.2,99,176.9,138,9.3,3,0,False,False,4.47226084361319E-05
MA,47,415,no,no,0,155.3,116,188.2,85,247,73,12.3,4,3,False,False,0.00210519414395094
VT,100,408,yes,no,0,219.4,112,225.7,102,255.3,95,12,4,4,False,False,0.000335792836267501
TN,110,415,no,no,0,227.7,88,170,96,128.7,57,11.7,5,1,False,False,0.000286278431303799
NH,183,408,no,yes,38,178.4,103,184.4,79,203.3,94,7.2,3,3,False,False,0.000311457755742595
AR,68,510,no,no,0,172.7,95,139.1,90,174.3,99,11.7,1,2,False,False,0.000241264890064485
WV,90,415,no,no,0,205.7,138,161.9,83,269.7,104,12.5,6,2,False,False,0.000241916917730123
TX,97,510,no,no,0,144.2,91,226.7,137,144.6,72,13.8,4,3,False,False,0.0176736954599619
OH,75,510,no,yes,27,117.5,102,206.8,127,194.4,114,4.2,7,3,False,False,0.0003489569935482
SC,48,510,no,no,0,168.6,93,246,61,269.9,102,11.4,7,1,False,False,0.000108470958366524
NJ,95,408,yes,yes,37,220.2,109,185.3,99,205.1,82,4.1,2,0,True,True,0.999967515468597
MI,146,408,no,no,0,149.3,83,187.1,130,149.8,100,7.9,4,7,True,True,0.999980747699738
CT,97,415,no,no,0,215.3,58,242.4,91,279.8,105,12.1,9,0,False,False,0.00144364812877029
TN,137,408,no,no,0,75.8,107,256.9,98,204.4,118,10.5,3,2,False,False,0.00216909078881145
IL,179,510,no,no,0,116.1,101,201.8,99,181.9,103,11.6,5,0,False,False,0.003561936551705
VT,94,408,no,no,0,118.7,90,205.1,57,172.2,100,10.4,6,3,False,False,0.000333219097228721
DE,99,415,no,no,0,140.7,88,210.9,98,229.9,125,12.4,4,2,False,False,0.000794184335973114
GA,75,415,no,no,0,117.3,114,201.1,61,107.9,82,12.2,3,1,False,False,6.65586412651464E-05
IL,70,408,no,no,0,176.5,85,119.2,93,227.7,90,8.7,5,1,False,False,0.000314988137688488
MI,62,415,no,no,0,98.9,103,135.4,122,236.6,82,12.2,1,1,False,False,0.000630643044132739
GA,73,408,no,no,0,157.6,92,198.3,87,364.9,106,9.1,4,1,False,False,0.000305922032566741
CT,88,415,no,no,0,168.8,141,211.5,129,86.9,92,10.5,7,3,False,False,0.000697896408382803
WA,62,415,no,no,0,100,98,173.5,95,218,122,10.1,4,0,False,False,9.52255722950213E-05
IL,156,415,no,no,0,162.6,113,260.2,90,214.7,93,10.9,2,0,False,False,0.0122109353542328
NJ,35,408,no,no,0,158.6,67,130.4,96,229.8,80,6.9,5,2,False,False,0.000265006558038294
RI,117,408,no,yes,13,207.6,65,152.7,77,232.8,95,9.7,3,1,False,False,0.000291662086965516
WY,90,415,no,no,0,246.4,83,160.3,88,170.9,99,7.6,7,1,False,False,0.000473729509394616
MT,54,408,no,no,0,134.3,73,155.5,100,102.1,68,14.7,4,3,False,False,0.000596318393945694
NE,95,510,no,no,0,58.2,96,202.1,126,210.5,97,10.4,5,0,False,False,0.00488706538453698
WY,58,510,no,no,0,210.1,126,248.9,108,158.6,88,14.4,2,4,False,False,0.00051450205501169
ID,72,415,yes,no,0,101,110,240,70,333.5,105,11.1,6,0,False,False,8.96200508577749E-05
WV,115,510,yes,no,0,249.9,95,242.5,104,151.7,121,15.3,6,1,True,True,0.999999821186066
KS,43,415,no,no,0,27,117,160.9,97,279.5,96,10.7,3,3,False,False,0.00101127265952528
NJ,107,415,no,no,0,212.1,95,150.1,88,219.8,111,7.7,2,3,False,False,0.00041831040289253
DC,79,510,no,no,0,161.1,110,170.6,111,274.4,80,7.6,2,2,False,False,0.00045785479596816
RI,123,408,no,no,0,225.6,102,225.8,56,186.7,128,6.7,2,1,False,False,0.000264043192146346
WY,16,415,no,no,0,174.7,83,280.8,122,171.7,80,10.5,8,5,False,False,1.40857700898778E-05
WV,133,510,no,yes,24,125.5,106,161.2,95,209.1,112,15,4,2,False,False,0.00296783866360784
TX,52,415,no,no,0,155,110,133.4,104,176.1,84,7,4,4,True,True,0.99998939037323
SD,74,510,no,no,0,143.7,97,229.6,110,98.8,100,11.8,5,1,False,False,0.000136376547743566
MN,46,415,no,no,0,214.1,72,164.4,104,177.5,113,8.2,3,2,False,False,0.000167051461176015
DE,51,415,yes,no,0,153.6,108,232.9,85,214.2,92,14.1,4,0,True,True,0.999935746192932
HI,155,415,yes,yes,26,211.7,121,139.2,123,146.7,89,11.1,3,1,False,False,3.9860540709924E-05
OR,12,415,no,no,0,204.6,98,212.5,90,182.1,95,9.8,7,2,False,False,0.000278602499747649
MT,106,415,no,no,0,187.1,104,250.2,117,144.9,81,11,3,1,False,False,0.0016166411805898
OK,149,408,no,no,0,187.6,83,201.4,81,264.2,79,8.8,1,1,False,False,0.000694995862431824
WA,86,510,no,no,0,150.5,92,120.3,95,271.2,96,9,2,1,False,False,0.000380228331778198
HI,158,510,no,no,0,193.3,121,208.1,97,228.1,99,7.1,9,1,False,False,0.000692898116540164
GA,162,408,no,yes,21,205.2,128,231.7,128,180.3,100,10.6,3,2,False,False,0.00179970252793282
NY,54,510,yes,no,0,236.3,91,152.8,130,160.3,98,11.2,8,3,False,False,1.42945827974472E-05
RI,60,408,no,no,0,194.2,107,174,107,89.3,83,11.2,2,2,False,False,9.87606472335756E-05
NY,31,408,no,yes,28,171.8,116,240.7,125,245.5,80,10.6,7,1,False,False,0.000451124768005684
NJ,60,408,no,no,0,289.8,101,255.6,115,242.8,76,11.7,4,2,True,True,1
TX,90,415,yes,yes,26,169,104,188.8,104,213.3,76,13.3,3,0,True,True,0.999791145324707
NY,143,415,no,no,0,168.6,85,176.3,89,282.3,69,13.3,10,1,False,False,0.00280338549055159
MS,108,415,no,yes,28,221.3,117,156,102,159.3,80,8.7,3,0,False,False,0.0013491582358256
TN,120,415,no,no,0,185.7,133,235.1,149,256.4,78,16.9,6,0,False,False,0.00208644103258848
UT,139,415,no,no,0,165,132,249.7,86,170.3,128,12.6,8,1,False,False,0.00307947513647377
IA,141,510,no,yes,36,187.5,99,241.4,116,229.5,105,10.5,5,3,False,False,0.00269269826821983
NE,61,408,no,no,0,267.1,104,180.4,131,230.6,106,17.3,4,1,True,True,0.998102068901062
WA,103,415,no,no,0,204.9,107,135.2,102,208.2,106,10.4,3,5,False,False,0.00231188372708857
CT,137,415,no,no,0,115,130,137.8,83,224,61,7.3,4,3,False,False,0.00671071046963334
WV,68,415,no,no,0,231.1,57,153.4,55,191.3,123,9.6,4,3,False,False,0.000533807091414928
MD,116,408,no,no,0,159.4,79,179.5,88,167.8,71,9.7,2,6,True,True,0.999979197978973
NV,74,415,no,no,0,282.5,114,219.9,48,170,115,9.4,4,1,True,True,0.999585032463074
MN,125,415,no,no,0,240.7,82,269.4,85,187.1,74,10.1,3,0,True,True,0.999949991703033
OH,63,415,yes,yes,36,199,110,291.3,111,197.6,92,11,6,1,False,False,0.00318007776513696
AR,109,510,no,no,0,153.1,102,234.1,77,329.2,74,9.9,9,3,False,False,0.000455662957392633
WY,145,408,no,no,0,229.6,82,138.1,103,250.8,109,3.3,3,1,False,False,0.000107455052784644
HI,56,415,no,no,0,158.2,85,197.9,91,159.9,133,7.7,7,1,False,False,8.563505980419E-05
MT,49,415,yes,no,0,157.6,101,256.4,69,260.8,107,9.8,4,1,False,False,7.50929320929572E-05
DE,137,415,no,no,0,115.5,101,226.2,81,179.1,123,13.6,4,0,False,False,0.00194063899107277
VA,54,408,no,no,0,197.7,84,221.3,89,189.4,109,7.8,3,2,False,False,0.000472210085717961
NY,104,415,no,no,0,264,108,132.2,75,177.7,91,10.6,8,3,False,False,8.55106918606907E-05
MA,86,408,no,no,0,118.6,106,223.5,115,94.7,12,13.3,1,2,False,False,0.000363658356945962
LA,100,510,no,no,0,222.1,115,245,130,129.3,119,8.1,2,2,False,False,0.000476729677757248
AL,181,415,no,yes,27,190.3,93,249,127,215.7,82,10.6,4,1,False,False,0.00112044450361282
MA,127,510,no,yes,19,129.7,115,160.8,101,265,63,12.2,3,2,False,False,0.000443096650997177
CO,71,415,no,no,0,277.5,104,131.8,121,126.9,101,8.2,2,1,False,False,5.1426759455353E-05
WI,78,408,no,no,0,87,102,193.6,64,205.8,120,11,5,0,False,False,0.000273667130386457
OK,138,510,no,yes,33,155.2,139,268.3,79,186.4,71,9.7,4,3,False,False,0.00206806161440909
DE,74,415,no,yes,38,176,84,288.2,103,178.2,86,14.8,5,2,False,False,0.000289193645585328
KY,14,415,no,no,0,184.5,77,272.5,103,190.3,129,9.7,3,4,False,False,0.00295310444198549
OR,91,408,no,no,0,240.8,105,192.8,93,253.4,69,7.6,3,4,False,False,0.000697332201525569
MS,155,408,no,no,0,163,93,203.9,102,159,109,15.1,4,2,False,False,0.00118149898480624
NJ,83,408,no,no,0,48.4,105,139.7,86,154.1,80,11.5,4,2,False,False,0.000140705291414633
OH,184,415,no,no,0,167.2,133,162.1,123,156.9,81,9.5,4,1,False,False,0.000170622864970937
WV,101,415,no,yes,28,220.3,96,285.8,72,203,111,9.4,6,4,False,False,0.000163951830472797
WV,32,408,no,yes,26,266.7,109,232.3,107,212.8,98,16.3,4,1,False,False,0.000824664661195129
KY,78,415,no,no,0,254.1,112,215.9,80,267.1,124,16.3,3,0,True,True,0.999829649925232
WV,64,415,no,yes,22,200.4,80,131.1,84,230.7,67,7.6,5,1,False,False,0.000120595315820538
MT,157,408,no,no,0,240.2,67,153,98,249,72,10.2,6,2,False,False,0.00228902511298656
NM,188,415,yes,yes,26,198.8,115,166.6,67,198.5,118,14.4,3,1,True,True,0.999985873699188
OR,87,510,no,yes,22,240.8,102,75.9,106,224.6,115,7.1,3,2,False,False,0.000108396809082478
KS,110,415,yes,no,0,293.3,79,188.5,90,266.9,91,14.5,4,0,True,True,1
IA,81,510,no,no,0,192.4,79,212.7,106,244.8,83,8.3,5,1,False,False,0.00116436206735671
ME,25,510,no,no,0,242.6,69,209,117,219.7,82,14.4,6,2,False,False,0.00697383657097816
VT,93,510,no,yes,32,218.7,117,115,61,192.7,85,9.4,5,2,False,False,0.00131062709260732
UT,100,408,no,no,0,185,122,182.5,92,274.9,92,5.1,8,1,False,False,0.000273103534709662
VA,114,415,no,yes,34,114.5,64,229.3,84,288.8,68,10.4,16,0,False,False,0.000297861057333648
OH,66,415,no,no,0,170.5,103,254.3,77,197.3,138,10.5,2,2,False,False,0.00110060989391059
WI,103,415,no,no,0,180.2,134,97.7,85,181.7,134,8.4,3,1,False,False,0.000306714966427535
DC,148,415,no,yes,11,252.9,129,284.3,88,262.8,99,12.3,1,1,False,False,0.00519403861835599
NY,77,415,no,no,0,184.7,130,194,105,249.1,91,9,4,1,False,False,0.00258482550270855
ND,90,510,no,no,0,169.4,127,157.2,111,172.4,103,10.7,2,1,False,False,0.00054448691662401
WV,44,408,no,no,0,213.2,85,224,128,137.8,74,12.5,5,1,False,False,0.000359691301127896
MA,192,510,no,no,0,174.5,83,232.7,102,101.5,68,12.4,4,1,False,False,0.000490149250254035
KS,94,510,no,yes,28,233.2,88,113.3,102,118,71,16.1,4,0,False,False,3.83172446163371E-05
NJ,126,415,no,no,0,167.1,138,154.4,93,244.5,148,13.7,10,3,False,False,0.000509528268594295
DE,90,415,no,no,0,198.5,124,266.6,100,243.3,80,8,7,2,False,False,0.00405431352555752
ID,92,415,yes,no,0,173.1,140,240.3,105,233.2,117,9,5,1,False,False,0.0116389002650976
VT,74,415,no,yes,24,124.2,146,266.2,84,156.7,108,11.5,6,3,False,False,0.000209755948162638
MN,72,408,no,yes,31,221.4,124,313.4,96,175.9,94,11.8,1,3,False,False,0.00105183245614171
DC,53,415,no,yes,22,76.1,115,171.2,119,246.3,126,6,2,0,False,False,0.000351658061845228
OK,176,408,no,no,0,47.4,125,167.8,90,163.1,107,10.5,8,2,False,False,0.00225211726501584
ID,85,408,no,yes,27,196.4,139,280.9,90,89.3,75,13.8,4,1,False,False,0.000132746979943477
CT,34,510,no,yes,26,193.4,91,198.3,94,257.2,94,9.5,5,2,False,False,0.000431892258347943
CA,75,408,no,no,0,166.3,125,158.2,86,256.7,80,6.1,5,1,False,False,0.000393787631765008
NM,68,415,no,no,0,248.6,59,199.1,126,112.5,117,6.5,3,2,False,False,4.1641131247161E-05
SC,78,415,no,no,0,155,106,175.3,101,155.6,125,11.8,5,2,False,False,0.000465167307993397
RI,89,415,no,yes,24,97.8,98,207.2,67,214.5,126,5.9,2,0,False,False,0.0011904874118045
NC,122,415,no,no,0,180,88,145,77,233.7,120,11.5,6,2,False,False,0.000660197751130909
AR,103,415,no,yes,31,185.4,105,197.6,126,147.1,110,14.5,4,2,False,False,0.000598346989136189
AZ,68,415,no,no,0,232.4,76,153.3,103,214.6,107,10.5,2,1,False,False,0.000347382534528151
ME,53,510,no,yes,22,174.8,110,191.4,104,119.5,103,12,2,3,False,False,5.85459238209296E-05
AR,107,415,yes,no,0,133.3,106,182.9,89,241.1,123,12.9,2,3,True,True,0.999973118305206
TX,92,510,no,no,0,240.2,86,107.6,79,156.6,121,7.5,4,1,False,False,3.4914024581667E-05
TN,115,415,no,no,0,206.2,113,176.4,102,297.1,119,11,7,1,False,False,0.000880911771673709
ID,140,510,no,no,0,193.1,82,260.3,107,241.3,93,13.3,5,2,False,False,0.00877514109015465
KY,167,408,no,no,0,130.5,66,80.9,102,221.6,116,11.2,5,1,False,False,0.00208914815448225
SD,93,510,no,no,0,215.5,108,230.9,70,144.1,134,13.2,4,0,False,False,0.00100342929363251
MA,79,415,no,no,0,156.9,109,122.2,87,189.1,103,11.3,5,3,False,False,0.000432756176451221
WI,92,415,yes,no,0,264.3,91,160.9,115,198.6,73,9.3,5,0,False,False,0.00135057501029223
UT,134,415,no,no,0,258.8,85,129.5,114,193.6,106,10.9,7,2,False,False,6.62672828184441E-05
ND,90,415,no,yes,22,124.5,94,231.7,90,222.2,108,6.4,12,1,False,False,0.000410322682000697
OK,101,415,no,no,0,269.7,85,207.6,86,214.2,107,4.5,15,3,True,True,0.998723924160004
WA,93,415,no,no,0,214.4,112,261.5,97,280.8,112,14.8,3,0,True,True,0.997713804244995
VA,84,415,no,no,0,130.2,105,278,60,305.4,74,14,6,2,False,False,0.000985135324299335
OR,149,415,yes,no,0,176.2,87,145,81,249.5,92,5.7,4,0,False,False,9.84873768175021E-05
TX,30,415,no,no,0,195.2,100,179.8,95,298.3,115,11.5,4,1,False,False,0.000223841314436868
KS,163,415,no,no,0,191.3,89,193.9,87,268.4,121,12.8,4,1,False,False,0.00132217642385513
HI,49,510,no,no,0,119.3,117,215.1,109,178.7,90,11.1,1,1,False,False,0.000166661615367047
CT,162,408,no,no,0,49.2,121,143.9,136,203,97,12.1,13,1,False,False,0.00259673967957497
UT,66,415,no,no,0,192.4,98,187,93,132.9,82,11.2,1,0,False,False,0.0012506014900282
AZ,95,408,no,no,0,238.1,65,187.2,98,190,115,11.8,4,4,False,False,0.00014071079203859
MT,117,510,no,no,0,180.6,134,216.6,96,101,122,10.6,6,4,True,True,0.998841047286987
NJ,127,510,no,no,0,239.8,107,128.9,121,249.9,110,11.3,5,1,False,False,0.0024104795884341
MD,140,415,yes,yes,27,188.9,124,160.9,102,197.7,100,11.5,5,4,False,False,0.00673403358086944
KS,105,415,yes,no,0,273.9,119,278.6,103,255.3,90,10.9,7,1,True,True,0.999999940395355
VT,142,415,no,no,0,232.5,74,181.8,142,203.1,86,10.4,6,4,False,False,6.52634389552986E-06
CO,156,408,no,no,0,150.5,106,152.9,112,215.9,86,3.5,3,1,False,False,0.000356861768523231
VA,10,415,no,no,0,222.2,127,153.1,125,227.4,80,12.9,4,1,False,False,0.000209305624593981
OK,117,415,no,no,0,212.1,133,276.6,94,195.5,124,9.5,3,2,False,False,0.00414759712293744
MD,154,510,no,no,0,154.5,122,214.2,71,178,105,12,2,3,True,True,0.952582001686096
HI,40,415,yes,yes,21,147.4,117,262.8,110,202,97,10.9,5,0,False,False,6.41598890069872E-05
UT,95,408,no,yes,35,229.1,143,148.2,104,248.4,110,3.9,3,0,False,False,7.09427986294031E-05
SC,87,408,no,no,0,322.5,106,204.6,93,186.2,128,9.4,4,2,True,True,0.999999701976776
NC,118,510,no,yes,31,226.6,99,164.9,136,189.3,120,10.2,5,3,False,False,0.000132254557684064
AL,65,415,no,no,0,144.3,109,331.3,89,155.3,69,11.8,15,3,False,False,0.000372216338291764
AR,42,510,no,no,0,155.1,110,160.8,109,237.4,115,11.3,2,3,False,False,0.000156720998347737
NM,80,510,no,no,0,206.3,97,154.9,98,263.6,82,12.4,12,0,False,False,0.000177301277290098
SC,109,415,no,yes,46,217.5,123,233.7,84,163.9,99,9,3,4,False,False,0.00806973036378622
AZ,94,408,no,no,0,181.8,85,202.4,98,245.9,97,9.2,2,4,False,False,0.00018154623103328
CA,175,510,no,no,0,161.2,121,136.7,109,103.3,63,9.6,9,1,False,False,0.00132097909227014
NV,162,415,no,no,0,115.1,89,196.8,111,212.4,98,11.4,3,2,False,False,0.00172380555886775
CT,41,415,no,yes,24,247.6,97,199.7,106,217.7,91,12.1,6,1,False,False,0.000540752022061497
KS,137,408,no,no,0,205.9,88,209.3,86,289.9,84,14.5,4,2,False,False,0.00032448788988404
SD,113,415,yes,no,0,204.3,82,188.8,115,139.4,97,9.2,7,1,False,False,7.85972879384644E-05
DC,102,415,no,no,0,186.8,92,173.7,123,250.9,131,9.7,4,2,False,False,0.000456439302070066
AZ,140,408,no,no,0,149.8,134,164.4,98,294.7,124,8.1,2,1,False,False,0.000316806370392442
PA,82,408,no,no,0,125.7,96,207.6,137,183.1,103,12.9,2,1,False,False,0.000437943555880338
KS,74,408,no,no,0,286.9,113,260.8,121,137.1,94,12.6,6,0,True,True,0.999518632888794
MS,65,415,yes,no,0,277.9,123,155.8,112,256.9,71,9.2,10,0,True,True,0.999128699302673
NE,94,415,no,no,0,252.6,104,169,125,170.9,106,11.1,7,2,False,False,0.000396618474042043
ND,140,510,no,no,0,244.7,115,258.6,101,231.3,112,7.5,6,1,True,True,0.999162256717682
MT,28,415,no,no,0,121.7,48,125.8,112,261.6,122,8.3,2,6,True,True,0.999999940395355
TX,98,408,no,no,0,158.5,90,254.4,67,178.4,104,14.8,5,2,False,False,0.0120271062478423
AL,106,408,no,yes,29,83.6,131,203.9,131,229.5,73,8.1,3,1,False,False,0.000446447433205321
MD,58,408,no,no,0,187.6,113,217.4,115,139.7,92,9.8,5,3,False,False,0.000197258850676008
WA,56,415,no,yes,29,37.7,115,144.1,111,226.6,101,4.9,3,1,False,False,0.00160474609583616
DE,82,415,yes,yes,41,116.9,74,228.2,115,251.4,89,9.9,8,1,False,False,6.89120424794964E-05
NC,110,415,yes,no,0,135.1,99,227.3,123,176,110,13.2,4,1,True,True,0.999945878982544
NJ,72,415,no,no,0,175.5,103,132.3,120,242.9,96,11.8,3,1,False,False,0.000999328563921154
CT,100,510,yes,no,0,107.2,98,86.8,122,156.2,117,9.7,4,1,False,False,0.00014110111806076
AZ,108,415,no,no,0,193.3,126,154.7,85,174.8,98,9.4,6,3,False,False,0.000864584231749177
MD,165,415,no,yes,39,167.4,113,172.7,94,192.6,113,9.5,4,3,False,False,0.00133979320526123
TX,79,415,no,no,0,144,90,135.8,91,212.4,129,13,4,1,False,False,0.000195392189198174
WY,120,408,no,no,0,169,87,111.1,93,118.7,102,12.2,3,3,False,False,0.000368410925148055
WI,48,510,no,no,0,176.9,110,274.3,114,115.3,125,11,2,1,False,False,0.000192848034203053
SD,98,415,no,no,0,0,0,159.6,130,167.1,88,6.8,1,4,True,True,0.999837875366211
AZ,126,415,no,no,0,284,92,199.7,78,203.4,141,6.6,2,1,True,True,0.999102652072906
ND,148,415,yes,no,0,218.7,111,155.6,133,277.4,62,8.2,5,1,False,False,0.000118746815132909
AL,73,415,no,no,0,192.2,86,168.6,116,139.8,87,9.4,6,1,False,False,9.71163826761767E-05
NM,153,408,no,no,0,185.3,127,208,73,206.1,124,15.1,3,1,False,False,0.0199832655489445
WV,153,408,no,yes,28,235.6,74,227.9,37,170.3,103,15.4,9,0,False,False,0.000342104613082483
ME,149,408,no,no,0,237.6,79,192.4,107,207.4,111,9.1,9,0,False,False,0.000694576650857925
TX,26,415,yes,no,0,194.4,105,238.3,100,239.1,129,9.6,5,0,False,False,6.70645022182725E-05
OR,6,408,no,no,0,226.5,93,152.1,122,164.4,98,9.4,4,3,False,False,0.00258995778858662
NE,200,408,no,no,0,195.4,71,249.4,96,233.1,132,12.9,2,3,False,False,0.000672024441882968
MD,123,408,no,no,0,206.9,115,224.4,86,197.4,60,8.3,2,3,False,False,0.000777879962697625
AL,8,415,no,yes,36,242.9,67,170.9,59,177.3,130,4.8,12,1,False,False,0.000571857672184706
OH,75,415,no,no,0,150.6,99,301.5,83,158.7,104,8.1,5,0,False,False,0.000390385743230581
FL,130,415,no,no,0,207.1,70,200.1,115,194.2,100,12.4,2,1,False,False,0.00218067364767194
MA,56,510,no,no,0,253.2,95,188,116,142,133,4.4,4,1,False,False,0.000481527094962075
ME,102,510,no,no,0,195.7,116,209.1,87,201.1,73,8.3,3,1,True,True,0.943247020244598
NC,109,510,yes,no,0,209.1,141,205,93,119.4,111,7.8,3,2,False,False,8.69616706040688E-05
AZ,68,408,no,no,0,172.5,115,221.9,126,170.9,98,6.8,8,4,False,False,0.00296477740630507
RI,129,510,no,yes,10,161.4,91,183.1,102,240.3,65,12.9,3,1,False,False,0.001040228176862
NY,147,408,no,no,0,134.6,91,175.1,83,201.1,114,8.9,3,0,False,False,0.00308100623078644
ND,105,415,no,yes,23,193.5,85,220.2,90,272.4,111,8.5,5,0,False,False,0.000221594775211997
SC,102,408,no,no,0,174.5,73,213.7,114,164.7,116,10.3,5,4,False,False,0.00198951619677246
WV,11,510,no,yes,38,209.8,130,196.6,84,233,79,7,7,1,False,False,0.000822923495434225
SC,127,510,no,yes,33,180.5,94,241.9,107,225.4,113,7.4,2,1,False,False,0.000890287512447685
DE,103,415,no,yes,34,138.8,80,142,108,183.8,77,11.8,7,1,False,False,0.000243954913457856
MA,80,510,no,no,0,149.8,123,276.3,75,241.4,75,10.9,7,2,False,False,0.000673267524689436
TX,91,415,no,no,0,251.5,57,179.1,113,163.2,72,6.6,3,1,False,False,0.000115447204734664
RI,114,415,no,yes,23,186.2,95,258.3,129,183.9,93,7.8,6,0,False,False,0.000734456931240857
IN,168,415,no,no,0,160.6,110,185.2,120,120.2,104,9.1,4,1,True,True,0.978440225124359
VT,128,510,no,yes,32,222.9,136,262,80,191.4,101,10.8,4,0,False,False,0.000629005837254226
NJ,165,415,no,yes,17,177.9,68,153.9,112,251.2,121,10.6,7,1,False,False,0.00281326659023762
HI,86,408,no,yes,21,197.9,99,165.6,100,208,120,10.1,9,0,False,False,0.000106900704849977
CO,80,415,no,no,0,194.8,116,209.9,93,194.1,100,12.8,3,0,False,False,0.00167515617795289
